TransactionID,AccountNumber,DateofTransaction,TypeofTransaction,Amount,TransactionDescription
4807076,7865337507,2023-01-06,Deposit,3479.25,Mean discussion challenge test long administration official.
55782809,8670434000,2022-09-30,Payment,8595.57,Defense individual military.
54448190,2081684478,2022-11-21,Deposit,1661.53,Safe project town.
89305775,2198186231,2022-10-24,Deposit,9019.88,Carry night it style carry leg order into.
1524564,3293588328,2022-09-09,Payment,9043.96,Occur rich significant energy born.
88063119,9985326973,2021-01-06,Withdrawal,9302.65,So maintain drop.
81342190,5226756064,2020-12-21,Withdrawal,975.54,About game want.
40827868,3230267874,2022-06-22,Withdrawal,5430.39,One matter traditional.
18031888,9988096073,2020-04-22,Withdrawal,9182.98,Whose hand toward grow think.
42312140,2005214250,2022-09-26,Deposit,4683.49,Life hospital forget last suggest.
88367978,7682454373,2020-04-27,Payment,5144.49,Goal former happy read wonder receive according.
20018610,6989642950,2022-06-16,Transfer,2507.11,Good goal western feel service always.
14567904,3266089032,2020-11-27,Payment,5083.84,Back prove itself doctor sister.
21730763,3499415766,2023-01-11,Transfer,8346.91,Land movement carry happen environment.
87497495,9800157669,2022-12-15,Transfer,623.09,Team stand personal daughter receive yard seat.
45673891,8514044808,2020-08-26,Deposit,4368.44,Tree human herself class country.
83870472,6581199278,2022-06-10,Payment,4237.18,Quite campaign next left yes remain partner.
89043759,523379534,2022-10-24,Deposit,4687.62,Others and office media into huge class.
46521321,2621218795,2022-06-19,Deposit,1241.0,Financial scientist once company both mother.
79956690,8930093013,2022-12-11,Deposit,2203.15,Remain knowledge civil certainly effort fine.
71552092,4376658768,2020-08-27,Withdrawal,3801.34,Note event receive among six military movement.
85407518,7835876496,2021-01-16,Deposit,2540.32,Perhaps evidence better professor case office.
10514683,2513141316,2021-01-03,Payment,7966.55,Leader notice herself with consumer western.
52735463,3298743328,2020-06-18,Transfer,6364.82,Play participant suddenly girl.
32426354,1776169369,2021-11-26,Withdrawal,2718.45,Feeling role news visit.
52501230,6167837599,2022-07-20,Deposit,3791.52,Prove senior peace difficult should remain ahead sort.
20329017,6342601064,2021-06-25,Payment,4086.64,Age indeed forward up maybe huge start.
76439390,1660458006,2021-10-08,Withdrawal,5972.46,Type PM safe really student.
28553074,9714343615,2020-04-23,Withdrawal,588.09,Western list per owner job son.
28242383,8695574051,2021-11-24,Payment,6770.49,Happy source kind list talk.
88099794,2976947126,2021-05-05,Deposit,7560.57,Police message middle even above money.
25602904,3996987749,2020-08-18,Transfer,9758.97,Good sort reflect career goal across them hospital.
71626839,957999074,2022-12-11,Withdrawal,1184.9,One seem history oil risk.
8968904,8551668142,2021-09-24,Transfer,6694.5,Up hour ok.
70666649,3781315588,2022-02-19,Withdrawal,2033.97,Market line answer public thing.
69001491,5443468871,2023-01-03,Deposit,2705.13,Because a local then.
24238590,4804760784,2020-01-15,Withdrawal,6895.27,Positive organization single drug thing land.
23071212,7794335730,2021-11-07,Deposit,5726.55,Car oil experience hold central play weight.
32943080,8617934367,2021-05-11,Transfer,5790.88,Say about case nice.
98866712,3990571283,2021-09-18,Transfer,2671.85,Interest sea conference effect collection.
69486117,6030216846,2022-07-01,Withdrawal,8773.78,Say beyond television difficult baby.
52755819,6145757770,2021-11-28,Withdrawal,9391.93,Discover hundred nature continue truth.
4951680,5912887451,2023-02-13,Withdrawal,9601.43,General safe Republican kid us hear film television.
2416800,572144513,2022-10-21,Payment,4748.18,First two sort letter know candidate large.
70836277,4801464717,2021-09-29,Payment,1963.38,Social husband agency crime color.
16686620,7805139225,2021-12-02,Withdrawal,518.71,Seat ground indicate main he loss time.
51559815,9928216251,2020-08-20,Deposit,4688.3,Operation present wide blood.
23768399,5411602082,2023-01-12,Transfer,568.28,Art ago people we chair box management.
67767604,3546209017,2020-07-28,Withdrawal,2821.93,Camera car sea special.
47047223,2698714564,2021-12-16,Payment,509.6,Reach you project official think.
55548441,7947694452,2021-04-01,Transfer,6577.92,However role trade seek rich dog.
87872769,4026819220,2021-01-18,Transfer,5700.11,Prepare TV relate everyone who.
59462846,918461260,2022-05-18,Payment,8612.18,Visit fear accept relationship what cell pass off.
82578471,7434528041,2022-04-14,Payment,7561.85,Candidate business animal sell trouble.
7684798,2684869829,2020-06-08,Transfer,8001.13,Left account age religious true.
84360331,2012202675,2022-09-24,Payment,5376.35,Peace choice stock easy.
51471109,7487163036,2022-06-29,Withdrawal,3713.61,Money Democrat across audience child.
66940592,1660219634,2022-02-09,Withdrawal,4083.24,Treatment subject bank current.
51192478,2660248618,2021-11-19,Withdrawal,9143.06,Fish brother ground their.
86843316,4650173060,2022-03-05,Payment,9974.79,While concern travel last consider relate will.
70275618,2063923566,2021-11-10,Transfer,8347.52,Expert nature card medical.
90852739,4584574326,2021-08-13,Payment,6588.02,Crime fast main.
68981222,8450199049,2020-06-02,Withdrawal,2664.39,Worker score environment style whose big former.
73177692,9723643708,2022-06-13,Withdrawal,5835.11,Draw color here small seem available better.
85645782,3026017676,2022-01-27,Transfer,6141.19,Along even value I actually if.
2245621,1047752620,2021-04-13,Payment,2033.4,Take new all.
68435071,3634106898,2022-05-01,Payment,8347.91,Yes pressure suffer.
7607218,2402671906,2020-06-10,Deposit,276.85,Particularly mouth beyond everything cultural star when traditional.
76829339,1042471561,2020-01-31,Transfer,8937.46,Night might accept face.
76659430,3842539972,2020-10-01,Withdrawal,4821.67,Yard manager imagine study.
38710034,3447791648,2021-05-04,Transfer,3165.55,Nor picture project type arrive usually.
81302744,4596665619,2022-05-19,Transfer,6491.33,Defense party huge ready nor drug do such.
75351387,9162374571,2021-07-27,Withdrawal,792.6,Deep well everything produce.
35390378,4232772870,2021-02-28,Payment,9826.75,Drop health Democrat recent arm someone agency wind.
31303554,1516825764,2021-06-27,Deposit,2064.99,Keep himself on information morning better through.
16207197,983361415,2022-07-04,Withdrawal,5662.14,Could that since raise pay several public.
44860323,8435838370,2021-08-26,Transfer,6195.38,Professor never job get story herself.
48019696,958688674,2021-09-15,Withdrawal,6168.96,Machine guy station.
32640420,6651653675,2020-07-12,Deposit,494.8,Local yet strong same.
21896916,2760720960,2020-08-09,Payment,8234.62,Produce among form gun too door always.
25833622,166257045,2023-01-10,Payment,158.94,Voice popular culture poor performance.
34908355,2145517087,2021-05-16,Transfer,4277.06,Stop data direction wait.
66688767,1730818246,2020-10-10,Payment,3040.85,Hot culture administration kitchen happy someone.
72606687,8938702966,2022-05-19,Payment,3482.47,Such bar could drop high among finish.
25605254,2892814658,2021-05-13,Payment,5196.19,Box stand six church.
86262785,1178410899,2022-01-02,Withdrawal,8380.66,Until let financial study suggest and analysis.
50574378,3556583522,2022-02-06,Transfer,478.6,My statement budget low young staff growth.
93477133,2975691857,2021-02-26,Withdrawal,2746.14,And employee program town join raise.
54582678,7983080797,2021-12-07,Deposit,3557.95,Stay ability condition level.
8071809,5500297758,2021-10-07,Deposit,6871.55,Nor no decide team effort himself power old.
41314211,991081179,2021-01-04,Transfer,5680.05,Expert will least health but fly let.
48685761,292343268,2021-03-30,Payment,5714.47,Large school woman name media report.
80753709,3996126449,2023-01-26,Payment,1232.57,Contain record water hot decade professor tell.
77536991,5361433176,2022-12-12,Payment,433.21,Try arm concern.
42922664,4034028637,2022-11-14,Withdrawal,2320.21,Pay debate your since sell.
54386926,8813661215,2023-02-12,Withdrawal,1912.91,East buy go be.
27914517,1987461957,2020-12-28,Transfer,8136.23,Nothing present director support positive bed responsibility couple.
44669466,6405011672,2021-06-09,Deposit,163.81,Authority similar pass response common live.
35110294,8594921522,2022-05-09,Transfer,5197.28,Seven technology meet significant book admit.
43510880,9735342450,2021-05-07,Withdrawal,8873.62,Right few medical list great peace.
37960708,8311476001,2020-06-06,Payment,805.0,Necessary experience common store my way between machine.
98160954,2322199115,2020-11-10,Transfer,4445.95,Car lay exactly.
88148070,3513876861,2021-12-11,Deposit,1969.08,Art me often notice animal.
42486871,4978635079,2021-05-21,Payment,3512.24,Wish behavior environmental their product doctor reality win.
97011208,7020851714,2022-07-30,Transfer,6858.54,Include age then hot power.
23720739,7971738433,2021-05-18,Transfer,7054.01,Ok number per modern foreign.
88027329,221268376,2020-03-15,Deposit,966.99,Author the spring middle as.
29941759,5791857022,2020-03-22,Withdrawal,2981.98,Statement role down article push relationship human.
62672464,3285090918,2022-01-20,Payment,6075.71,Sound national because most.
23080788,262445144,2021-09-03,Transfer,1432.02,Number their admit cultural first plant.
65081567,1998398453,2021-08-10,Withdrawal,9721.39,Door indeed them data.
390799,399586361,2021-02-22,Payment,5522.5,Of admit note large mouth morning wife.
89428125,617823966,2022-11-22,Deposit,6831.65,Heavy catch successful able capital avoid discover.
466225,937791872,2023-01-29,Withdrawal,1148.79,Tree teach car land fish property.
34729232,7372676966,2020-04-12,Deposit,704.78,Debate law year step purpose dinner front.
47321827,4467324473,2022-11-11,Withdrawal,2854.46,This at every different your participant.
98113566,6580406980,2021-03-21,Withdrawal,2240.06,Authority act woman focus certain.
69075625,3227551445,2022-08-16,Payment,1633.9,Property tax ask seven off court player third.
67201609,8189420836,2020-05-23,Deposit,8566.12,Term when model ever by.
99748262,4810373701,2020-02-20,Deposit,3938.15,Practice account statement.
34026244,4910746657,2022-08-28,Payment,5177.05,Common lawyer improve draw.
6495989,6538890301,2020-02-14,Payment,6195.27,Reach impact water.
87198482,6456405502,2020-12-09,Transfer,3084.76,Also maintain interesting environment worker.
18872051,108829604,2022-04-21,Transfer,8258.09,Eye start away cup discussion.
1236891,3438967109,2021-07-31,Withdrawal,5724.09,Quickly available worry firm be parent.
11444628,2625387783,2020-12-08,Withdrawal,2586.03,Start today work sister.
96520934,3306797101,2022-01-05,Withdrawal,6835.97,Bit thank pick study fast.
53414728,6113508432,2022-05-29,Payment,1343.61,Manager expert five much doctor itself important.
10192318,7047920924,2020-02-25,Withdrawal,2363.99,Media expert side candidate director.
56517297,7774121847,2023-03-16,Withdrawal,6184.72,Bag those either ready.
81292339,4481560547,2021-06-24,Withdrawal,7173.09,Particular watch kid ten world cell total.
24861906,1321681779,2022-10-24,Payment,3778.81,Drug do specific spring memory degree employee.
20174689,6598761513,2020-07-12,Payment,292.29,Listen raise skill true manager analysis choose.
74693276,2300316860,2021-02-24,Transfer,9714.61,Throughout short nation.
93413488,5724025865,2020-12-14,Transfer,3236.78,Claim arrive for today respond listen how.
82768191,3343153378,2021-11-30,Withdrawal,7024.15,Worker ball with common happy behavior.
40828906,8836765863,2022-11-10,Payment,144.95,Well great someone edge above.
47857263,7440024981,2022-06-04,Deposit,5932.45,City early process strategy kid beyond benefit fish.
4414036,6649139177,2020-02-22,Withdrawal,7052.25,Stop tonight something American bar.
76628929,405555316,2020-02-23,Payment,5254.64,Girl wall return left into.
98387608,4966538464,2022-05-25,Transfer,3016.06,Media drive explain woman bad apply.
23799197,8793565491,2020-09-25,Withdrawal,2231.07,Project budget likely speech page gun.
51300101,2671019872,2020-01-28,Transfer,899.4,Bit rise paper play condition inside traditional free.
75639523,8228137696,2020-07-18,Withdrawal,3701.97,Ground particular the choice.
88183542,4495089655,2021-04-12,Withdrawal,6682.2,Box cell up dream return forget.
58987006,6536003488,2020-01-01,Payment,5183.49,Stand point address this perform game receive official.
8299719,2746814697,2021-02-27,Withdrawal,4024.04,State fight eight race.
71632495,2603204451,2022-10-26,Withdrawal,5950.27,Blue me defense debate room work senior value.
75737369,7013303630,2022-07-21,Transfer,3603.11,Such here ground prevent somebody.
62121661,1514260309,2021-02-21,Deposit,1268.71,Analysis local stop action low response.
33942629,4580076238,2021-08-11,Deposit,1039.57,Truth generation skill despite nice success provide.
17128953,5870217162,2022-01-01,Withdrawal,8490.53,Smile age list hope number town.
43443758,4739965688,2021-04-07,Withdrawal,387.08,Although medical opportunity data fire organization.
19038945,2287296036,2021-06-10,Deposit,2792.75,Ability discuss respond civil rest whatever feel most.
60903114,7724225271,2023-02-18,Deposit,6066.11,Its job threat cup candidate.
39836579,1103970155,2021-09-21,Payment,6944.11,Also strategy return yes not care between.
36418166,1846033440,2021-06-14,Withdrawal,979.03,Heavy available or bit step hit never behavior.
33822734,7771111249,2020-03-05,Withdrawal,8122.76,Wide focus staff administration state close quite draw.
9478905,372206249,2023-02-02,Withdrawal,6160.23,Drop put two kid nation.
39552305,5834325235,2022-03-19,Deposit,5428.49,Also firm expect education.
58837302,6114675531,2021-12-28,Payment,4082.09,Top people note everybody occur officer.
5396672,6583669835,2020-05-23,Payment,4260.74,Ready girl music surface market although.
42683702,9649372661,2020-04-05,Transfer,4809.47,Kind hot nice travel capital party.
73462593,4797479529,2021-02-13,Withdrawal,3434.91,Record image against shake.
60694669,6531086344,2021-04-10,Withdrawal,7659.22,As bring rule here.
